source,author,authorLabel,work,workLabel,edition,placeOfProduction,yearOfPublication,langCode
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1025718,La hermosura aborrecida : Comedia famosa,,"[s. l. : s. n., ca. 1700]",ca. 1700],es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1027350,El animal de Ungria : comedia famosa,,"En Valencia : en la Imprenta de la viuda de Joseph de Orga ..., 1764",1764,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1059364,El exemplo mayor de la desdicha y capitan Belisario : comedia famosa,,"En Sevilla : : en la Imprenta de Joseph Padrino ..., , [Entre 1766-1800]",", [Entre 1766-1800]",es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1060225,El bastardo Mudarra : comedia manuscrita y firmada en 27 de abril de 1612,,"Madrid : Sociedad Foto-Zincografica, 1864",1864,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1060630,Comedias inéditas de Lope Félix de Vega Carpio,,"Madrid : M. Rivadeneyra, 1873",1873,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/1061065,La discreta enamorada : comedia en tres actos,,"Madrid : Biblioteca Universal, 1876",1876,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54697,La batalla del honor,,"En Madrid, Por la viuda de Alonso Martin, A costa de Miguel de Siles librero, vendese en su casa ..., 1615",1615,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54698,La obediencia laureada y primer Carlos de Vngria,,"En Madrid, Por la viuda de Alonso Martin, A costa de Miguel de Siles librero, vendese en su casa ..., 1615",1615,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54699,El hombre de bien,,"En Madrid, Por la viuda de Alonso Martin, A costa de Miguel de Siles librero, vendese en su casa ..., 1615",1615,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54700,El servir con mala estrella,,"En Madrid, Por la viuda de Alonso Martin, A costa de Miguel de Siles librero, vendese en su casa ..., 1615",1615,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54701,El cuerdo en su casa,,"En Madrid, Por la viuda de Alonso Martin, A costa de Miguel de Siles librero, vendese en su casa ..., 1615",1615,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54702,La Reyna Iuana de Napoles,,"En Madrid, Por la viuda de Alonso Martin, A costa de Miguel de Siles librero, vendese en su casa ..., 1615",1615,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54703,El Duque de Viseo,,"En Madrid, Por la viuda de Alonso Martin, A costa de Miguel de Siles librero, vendese en su casa ..., 1615",1615,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54704,El Secretario de si mismo,,"En Madrid, Por la viuda de Alonso Martin, A costa de Miguel de Siles librero, vendese en su casa ..., 1615",1615,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54705,En llegar en ocasion,,"En Madrid, Por la viuda de Alonso Martin, A costa de Miguel de Siles librero, vendese en su casa ..., 1615",1615,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54706,El testigo contra si,,"En Madrid, Por la viuda de Alonso Martin, A costa de Miguel de Siles librero, vendese en su casa ..., 1615",1615,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54707,El marmol de Felisardo,,"En Madrid, Por la viuda de Alonso Martin, A costa de Miguel de Siles librero, vendese en su casa ..., 1615",1615,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54708,El mejor maestro el tiempo,,"En Madrid, Por la viuda de Alonso Martin, A costa de Miguel de Siles librero, vendese en su casa ..., 1615",1615,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54713,El villano en su rincon,,"En Madrid: por la viuda de Alonso Martin, a costa de Miguel de Siles ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54714,El castigo del discreto,,"En Madrid: por la viuda de Alonso Martin, a costa de Miguel de Siles ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54715,Las pobrezas de Reynaldos,,"En Madrid: por la viuda de Alonso Martin, a costa de Miguel de Siles ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54716,El gran duque de Moscouia y emperador perseguido,,"En Madrid: por la viuda de Alonso Martin, a costa de Miguel de Siles ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54717,Las pazes de los Reyes y Judia de Toledo,,"En Madrid: por la viuda de Alonso Martin, a costa de Miguel de Siles ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54718,Los porceles de Murcia,,"En Madrid: por la viuda de Alonso Martin, a costa de Miguel de Siles ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54719,La hermosura aborrecida,,"En Madrid: por la viuda de Alonso Martin, a costa de Miguel de Siles ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54720,El primer Faxardo,,"En Madrid: por la viuda de Alonso Martin, a costa de Miguel de Siles ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54721,"La viuda, casada y donzella",,"En Madrid: por la viuda de Alonso Martin, a costa de Miguel de Siles ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54722,El principe despeñado,,"En Madrid: por la viuda de Alonso Martin, a costa de Miguel de Siles ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54723,La serrana de la Vera,,"En Madrid: por la viuda de Alonso Martin, a costa de Miguel de Siles ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54724,S. Isidro labrador de Madrid,,"En Madrid: por la viuda de Alonso Martin, a costa de Miguel de Siles ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54733,El despertar a quien duerme,,"En Madrid: por la viuda de Alonso Martin, a costa de Miguel de Siles ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54734,El anzuelo de Fenisa,,"En Madrid: por la viuda de Alonso Martin, a costa de Miguel de Siles ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54735,Los locos por el cielo,,"En Madrid: por la viuda de Alonso Martin, a costa de Miguel de Siles ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54736,El mas galan portugues Duque de Vergança,,"En Madrid: por la viuda de Alonso Martin, a costa de Miguel de Siles ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54737,El Argel fingido y renegado de amor,,"En Madrid: por la viuda de Alonso Martin, a costa de Miguel de Siles ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54738,El postrer godo de España,,"En Madrid: por la viuda de Alonso Martin, a costa de Miguel de Siles ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54739,La prision sin culpa,,"En Madrid: por la viuda de Alonso Martin, a costa de Miguel de Siles ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54740,El esclauo de Roma,,"En Madrid: por la viuda de Alonso Martin, a costa de Miguel de Siles ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54741,La imperial de Oton,,"En Madrid: por la viuda de Alonso Martin, a costa de Miguel de Siles ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54742,El vaquero de Morana,,"En Madrid: por la viuda de Alonso Martin, a costa de Miguel de Siles ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54743,Angelica en el catay,,"En Madrid: por la viuda de Alonso Martin, a costa de Miguel de Siles ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54744,El niño inocente de La Guardia,,"En Madrid: por la viuda de Alonso Martin, a costa de Miguel de Siles ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54748,La Prueua de los ingenios,,"En Madrid : por la viuda de Alonso Martin de Balboa, a costa de Alonso Perez ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54749,La donzella Teodor,,"En Madrid : por la viuda de Alonso Martin de Balboa, a costa de Alonso Perez ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54750,El amete de Toledo,,"En Madrid : por la viuda de Alonso Martin de Balboa, a costa de Alonso Perez ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54751,El ausente en el lugar,,"En Madrid : por la viuda de Alonso Martin de Balboa, a costa de Alonso Perez ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54752,La niña de Plata,,"En Madrid : por la viuda de Alonso Martin de Balboa, a costa de Alonso Perez ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54753,El animal de Ungria,,"En Madrid : por la viuda de Alonso Martin de Balboa, a costa de Alonso Perez ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54754,Del mal lo menos,,"En Madrid : por la viuda de Alonso Martin de Balboa, a costa de Alonso Perez ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54755,La hermosa Alfreda,,"En Madrid : por la viuda de Alonso Martin de Balboa, a costa de Alonso Perez ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54756,Los Ponces de Barcelona,,"En Madrid : por la viuda de Alonso Martin de Balboa, a costa de Alonso Perez ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54757,La Varona Castellana,,"En Madrid : por la viuda de Alonso Martin de Balboa, a costa de Alonso Perez ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54758,La Dama boba,,"En Madrid : por la viuda de Alonso Martin de Balboa, a costa de Alonso Perez ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54759,Los melindres de Belisa,,"En Madrid: por la viuda de Alonso Martin de Balboa, a costa de Alonso Perez ..., 1617",1617,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54772,El galan de la membrilla,,"En Madrid : por la viuda de Alonso Martin de Balboa, a costa de Miguel de Siles ..., 1618 (En Madrid): por Iuan de la Cuesta",1618,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54773,La venganza venturosa,,"En Madrid : por la viuda de Alonso Martin de Balboa, a costa de Miguel de Siles ..., 1618 (En Madrid): por Iuan de la Cuesta",1618,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54774,Don Lope de Cardona,,"En Madrid : por la viuda de Alonso Martin de Balboa, a costa de Miguel de Siles ..., 1618 (En Madrid): por Iuan de la Cuesta",1618,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54775,Triunfo de la humildad y soberbia abatida,,"En Madrid : por la viuda de Alonso Martin de Balboa, a costa de Miguel de Siles ..., 1618 (En Madrid): por Iuan de la Cuesta",1618,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54776,El amante agradecido,,"En Madrid : por la viuda de Alonso Martin de Balboa, a costa de Miguel de Siles ..., 1618 (En Madrid): por Iuan de la Cuesta",1618,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54777,Los guanches de Tenerife y conquista de Canaria,,"En Madrid : por la viuda de Alonso Martin de Balboa, a costa de Miguel de Siles ..., 1618 (En Madrid): por Iuan de la Cuesta",1618,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54778,La otaua marauilla,,"En Madrid : por la viuda de Alonso Martin de Balboa, a costa de Miguel de Siles ..., 1618 (En Madrid): por Iuan de la Cuesta",1618,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54779,El sembrar en buena tierra,,"En Madrid : por la viuda de Alonso Martin de Balboa, a costa de Miguel de Siles ..., 1618 (En Madrid): por Iuan de la Cuesta",1618,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54780,El blason de los Chaues de Villalua,,"En Madrid : por la viuda de Alonso Martin de Balboa, a costa de Miguel de Siles ..., 1618 (En Madrid): por Iuan de la Cuesta",1618,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54781,Iuan de Dios y Anton Martin,,"En Madrid : por la viuda de Alonso Martin de Balboa, a costa de Miguel de Siles ..., 1618 (En Madrid): por Iuan de la Cuesta",1618,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54782,La burgalessa de Lerma,,"En Madrid : por la viuda de Alonso Martin de Balboa, a costa de Miguel de Siles ..., 1618 (En Madrid): por Iuan de la Cuesta",1618,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54783,El poder vencido y amor premiado,,"En Madrid : por la viuda de Alonso Martin de Balboa, a costa de Miguel de Siles ..., 1618 (En Madrid): por Iuan de la Cuesta",1618,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54809,La mal casada,,"En Madrid : por la viuda de Alonso Martin, a costa de Alonso Perez ..., 1621",1621,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54810,Querer la propia desdicha,,"En Madrid : por la viuda de Alonso Martin, a costa de Alonso Perez ..., 1621",1621,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54811,La vengadora de las mujeres,,"En Madrid : por la viuda de Alonso Martin, a costa de Alonso Perez ..., 1621",1621,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54812,El caballero del Sacramento,,"En Madrid : por la viuda de Alonso Martin, a costa de Alonso Perez ..., 1621",1621,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54813,La Santa Liga,,"En Madrid : por la viuda de Alonso Martin, a costa de Alonso Perez ..., 1621",1621,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54814,El favor agradecido,,"En Madrid : por la viuda de Alonso Martin, a costa de Alonso Perez ..., 1621",1621,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54815,La hermosa Ester,,"En Madrid : por la viuda de Alonso Martin, a costa de Alonso Perez ..., 1621",1621,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54816,El leal criado,,"En Madrid : por la viuda de Alonso Martin, a costa de Alonso Perez ..., 1621",1621,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54817,La buena guarda,,"En Madrid : por la viuda de Alonso Martin, a costa de Alonso Perez ..., 1621",1621,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54818,Historia de Tobias,,"En Madrid : por la viuda de Alonso Martin, a costa de Alonso Perez ..., 1621",1621,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54819,El ingrato arrepentido,,"En Madrid : por la viuda de Alonso Martin, a costa de Alonso Perez ..., 1621",1621,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54820,El caballero del milagro,,"En Madrid : por la viuda de Alonso Martin, a costa de Alonso Perez ..., 1621",1621,es
BVMC,http://www.wikidata.org/entity/Q165257,Lope de Vega,https://data.cervantesvirtual.com/work/54821,Con su pan se lo coma,,"En Madrid : por la viuda de Fernando Correa, a costa de Miguel de Siles ... vendese en su casa ..., 1622",1622,es
